Timestamp,Acc_X1,Acc_Y1,Acc_Z1,Lin_X1,Lin_Y1,Lin_Z1,Gyr_X1,Gyr_Y1,Gyr_Z1,Euler_X1,Euler_Y1,Euler_Z1,Quat_W1,Quat_X1,Quat_Y1,Quat_Z1,Acc_X2,Acc_Y2,Acc_Z2,Lin_X2,Lin_Y2,Lin_Z2,Gyr_X2,Gyr_Y2,Gyr_Z2,Euler_X2,Euler_Y2,Euler_Z2,Quat_W2,Quat_X2,Quat_Y2,Quat_Z2
20771.0,-2.17,8.52,-2.64,-0.15,-0.78,-0.33,-20.69,-14.44,0.75,13.44,-11.94,-103.63,0.62,0.78,0.08,-0.07,6.8,5.7,-1.11,-0.7,-0.57,-0.55,19.0,-16.25,-78.56,311.31,50.0,-95.06,0.63,0.66,-0.31,0.28
20829.0,-2.06,9.2,-1.88,0.0,-0.15,0.17,-23.13,-17.0,3.06,14.13,-12.13,-102.38,0.63,0.77,0.07,-0.08,6.73,6.96,-0.76,-0.25,0.12,0.04,15.25,-14.13,-75.5,315.75,45.38,-96.75,0.63,0.67,-0.29,0.25
20885.0,-2.15,8.64,-1.83,-0.14,-0.78,-0.01,-18.25,-7.06,10.56,14.19,-11.81,-100.88,0.63,0.77,0.07,-0.08,6.19,6.39,-1.14,-0.34,-0.84,-0.17,15.5,-14.25,-67.38,319.88,41.19,-97.81,0.63,0.69,-0.27,0.23
20940.0,-1.71,9.17,-2.36,0.22,-0.29,-0.71,-19.94,-6.38,9.75,13.81,-11.31,-99.63,0.64,0.76,0.06,-0.08,5.3,7.39,-1.63,-0.72,-0.24,-0.47,18.81,-12.81,-66.81,323.06,37.88,-98.63,0.63,0.7,-0.25,0.21
20996.0,-1.56,9.12,-1.81,0.26,-0.4,-0.39,-23.88,-3.56,14.69,13.25,-10.69,-98.44,0.65,0.75,0.06,-0.08,5.82,7.44,-1.91,0.0,-0.32,-0.23,20.19,-5.75,-67.31,326.69,33.88,-99.75,0.63,0.72,-0.23,0.19
21051.0,-1.85,8.95,-1.74,-0.15,-0.61,-0.49,-22.0,4.81,16.94,11.88,-9.75,-97.25,0.66,0.75,0.05,-0.07,4.17,8.54,-1.5,-0.8,0.22,-0.03,10.5,10.19,-75.56,329.56,30.5,-100.0,0.63,0.73,-0.2,0.17
21108.0,-1.48,9.27,-1.23,0.0,-0.36,-0.19,-22.19,1.81,24.88,10.38,-8.69,-96.13,0.67,0.74,0.05,-0.06,4.26,9.04,-1.71,-0.08,0.39,-0.17,8.25,5.94,-73.5,333.19,26.31,-100.06,0.63,0.74,-0.17,0.15
21163.0,-1.52,9.18,-0.66,-0.26,-0.49,0.2,-21.81,12.25,26.75,8.06,-7.06,-94.94,0.67,0.74,0.04,-0.05,3.28,8.77,-1.21,-0.52,-0.12,0.32,2.25,21.63,-74.5,335.88,22.88,-99.75,0.64,0.75,-0.15,0.14
21217.0,-1.54,9.35,-0.95,-0.6,-0.38,-0.29,-22.56,-0.25,32.5,6.06,-5.5,-93.88,0.68,0.73,0.03,-0.04,2.68,9.05,-1.35,-0.26,-0.2,0.32,1.94,14.0,-73.25,339.0,18.81,-99.25,0.64,0.75,-0.11,0.12
21271.0,0.08,8.97,-0.42,0.75,-0.79,0.07,-16.56,-1.75,31.81,4.56,-3.94,-92.88,0.69,0.72,0.02,-0.03,2.8,8.46,-1.5,0.15,-0.85,-0.01,5.69,15.56,-65.5,341.63,15.63,-99.06,0.64,0.75,-0.09,0.1
21324.0,-0.2,9.52,-0.32,0.81,-0.73,-0.27,-14.5,-3.0,28.75,2.56,-2.06,-92.63,0.69,0.72,0.01,-0.02,2.73,8.73,-1.12,0.57,-0.71,0.34,1.31,11.56,-61.44,344.25,12.19,-98.81,0.65,0.76,-0.06,0.09
21380.0,0.18,9.07,0.13,0.34,-0.72,0.48,-13.56,-3.13,21.0,1.44,-0.69,-91.88,0.7,0.72,0.0,-0.01,1.59,9.11,-0.69,-0.07,-0.43,0.76,-1.31,21.63,-46.88,345.88,9.81,-98.63,0.65,0.76,-0.04,0.08
21434.0,1.09,9.11,-0.38,0.76,-0.49,-0.19,-10.5,-6.13,13.0,1.06,0.0,-91.25,0.7,0.72,-0.01,-0.01,2.25,9.04,-1.27,0.88,-0.55,0.16,-2.38,-2.06,-33.5,347.56,8.0,-98.44,0.65,0.76,-0.02,0.07
21486.0,1.31,9.37,-0.08,1.23,-0.43,0.06,-4.81,-5.81,7.38,0.94,0.38,-90.88,0.7,0.71,-0.01,-0.01,1.78,9.57,-1.33,0.61,-0.05,0.07,-3.5,0.56,-23.5,348.81,6.69,-98.31,0.65,0.76,-0.02,0.06
21538.0,-0.7,9.26,-0.04,-0.83,-0.53,0.05,-8.94,-4.63,6.81,0.69,0.75,-90.5,0.7,0.71,-0.01,0.0,0.59,9.57,-1.2,-0.17,-0.02,0.3,-0.88,-1.44,-22.13,349.31,5.75,-98.25,0.65,0.76,-0.01,0.06
21594.0,0.55,9.28,-0.52,0.09,-0.68,-0.48,-7.19,1.5,5.38,0.63,1.13,-90.06,0.71,0.71,-0.02,0.0,0.51,9.25,-1.16,-0.31,-0.42,0.22,-1.25,7.94,-14.13,350.19,4.88,-98.13,0.65,0.76,0.0,0.06
21645.0,0.47,9.3,0.4,1.01,-0.4,0.16,-4.44,-15.06,5.13,0.81,1.38,-89.88,0.71,0.71,-0.02,-0.01,1.23,9.52,-1.4,0.49,-0.15,-0.03,-2.69,-13.38,-8.13,351.25,4.25,-98.0,0.65,0.75,0.0,0.05
21697.0,0.9,9.07,-0.03,0.65,-0.72,-0.07,-0.69,-5.81,0.31,1.0,1.5,-89.75,0.71,0.71,-0.03,-0.01,1.19,9.17,-0.85,0.47,-0.5,0.48,-2.06,-0.56,1.0,351.38,4.19,-97.88,0.66,0.75,0.0,0.05
21748.0,0.97,9.47,0.01,0.73,-0.33,0.0,2.63,-7.63,-4.56,1.69,1.38,-89.81,0.71,0.71,-0.03,-0.01,0.72,9.51,-0.95,0.01,-0.33,0.43,-2.5,-4.31,15.38,351.19,4.63,-97.75,0.66,0.75,0.0,0.05
21804.0,0.52,9.61,0.23,0.15,-0.12,-0.01,4.25,-5.38,-5.88,2.31,1.0,-90.06,0.71,0.71,-0.03,-0.01,0.84,9.73,-1.35,-0.07,0.06,-0.02,1.38,-4.56,16.81,350.94,5.38,-97.75,0.66,0.75,-0.01,0.05
21858.0,-0.88,9.01,-0.17,-1.01,-0.78,-0.11,5.56,-0.25,-3.75,2.63,0.75,-90.31,0.7,0.71,-0.03,-0.02,-0.32,9.39,-1.07,-1.32,-0.38,0.21,3.0,-11.5,20.5,350.0,6.44,-97.94,0.65,0.75,-0.02,0.06
21912.0,0.54,9.46,-0.37,0.42,-0.34,-0.27,6.44,3.31,-1.75,2.75,0.69,-90.56,0.7,0.71,-0.03,-0.02,1.66,9.74,-1.49,0.39,0.12,-0.09,3.5,-10.56,22.38,349.63,7.38,-98.25,0.65,0.76,-0.03,0.06
21964.0,-0.33,8.75,-0.33,0.07,-0.95,0.04,7.5,1.38,-3.0,2.69,0.5,-91.0,0.7,0.71,-0.02,-0.02,1.61,8.7,-1.76,0.12,-0.87,-0.31,7.31,-6.63,29.56,348.44,8.69,-98.56,0.65,0.76,-0.04,0.07
22018.0,1.17,8.7,0.23,1.14,-1.1,0.53,23.44,41.56,-11.25,1.69,0.13,-91.69,0.7,0.72,-0.01,-0.01,3.25,9.34,0.05,1.49,-0.19,1.53,1.13,4.88,38.75,346.94,10.25,-98.81,0.65,0.76,-0.05,0.08
22070.0,0.76,9.27,-0.4,0.9,-0.51,0.03,-6.69,11.56,-35.06,1.31,-0.75,-92.56,0.69,0.72,0.0,-0.01,3.3,8.08,-1.32,0.76,-1.32,0.03,0.06,-4.06,62.13,343.88,13.38,-99.13,0.64,0.76,-0.07,0.09
22123.0,0.09,9.19,-1.02,0.52,-0.58,-0.61,11.69,2.44,-28.5,3.19,-2.81,-92.56,0.69,0.72,0.02,-0.02,2.71,9.29,-0.76,-0.13,0.03,0.74,-4.06,-14.44,78.19,340.75,16.88,-99.25,0.64,0.75,-0.1,0.11
22177.0,-0.04,9.62,-0.59,0.68,-0.13,0.01,20.56,14.94,-30.88,4.19,-4.25,-93.5,0.68,0.73,0.03,-0.03,3.99,9.11,-1.59,0.57,0.05,-0.05,-1.19,5.94,71.06,337.31,20.38,-99.56,0.64,0.75,-0.13,0.13
22234.0,-1.43,9.05,-0.14,0.0,-0.53,1.03,19.94,-13.0,-30.0,6.13,-6.0,-94.69,0.68,0.73,0.04,-0.04,3.05,8.15,-1.57,-1.04,-0.63,-0.09,-6.44,-14.81,80.38,332.69,24.69,-99.56,0.63,0.74,-0.15,0.15
22288.0,-1.5,9.1,-2.4,-0.25,-0.57,-1.45,21.25,3.44,-25.5,7.75,-7.31,-95.63,0.67,0.74,0.04,-0.05,3.82,8.39,-2.84,-0.85,-0.09,-1.38,-11.06,-13.0,83.38,329.75,28.5,-99.75,0.63,0.74,-0.18,0.17
22343.0,-0.6,8.71,-0.78,1.07,-0.09,1.15,19.69,0.0,-29.88,9.25,-8.81,-96.88,0.66,0.75,0.06,-0.05,5.64,7.68,-1.29,1.22,-1.05,0.62,-11.69,4.13,70.94,325.94,32.81,-99.38,0.63,0.72,-0.21,0.19
22396.0,-1.01,8.29,-2.76,0.72,-1.26,-1.41,18.38,5.06,-29.0,10.38,-10.19,-98.0,0.65,0.75,0.07,-0.06,5.49,6.42,-2.14,-0.32,-1.38,-0.97,-14.63,17.63,68.94,322.13,36.44,-98.44,0.63,0.71,-0.23,0.22
22451.0,-1.79,9.38,-0.05,0.18,-0.11,1.42,17.25,-20.88,-25.44,12.81,-11.88,-98.94,0.65,0.76,0.07,-0.07,6.47,7.44,-0.34,1.37,-0.34,0.16,-13.5,4.75,60.88,318.56,40.13,-97.56,0.63,0.7,-0.25,0.24
22507.0,-2.46,8.05,-1.85,-0.26,-1.35,-0.16,29.38,21.5,-22.94,13.5,-12.94,-100.19,0.64,0.76,0.09,-0.08,5.81,6.93,-0.2,-0.89,-0.18,0.48,-26.5,23.31,60.81,315.5,43.13,-95.5,0.63,0.68,-0.26,0.26
22562.0,-3.05,9.43,-1.35,-0.72,0.09,0.49,18.56,-21.0,-13.06,15.0,-13.75,-101.19,0.63,0.77,0.09,-0.09,6.63,8.0,0.22,-0.65,0.91,-0.13,-25.0,14.56,63.38,312.25,46.81,-93.56,0.63,0.66,-0.28,0.28
22618.0,-2.15,8.67,-3.57,0.28,-0.58,-1.47,24.44,13.44,-8.94,16.0,-14.44,-102.69,0.62,0.77,0.09,-0.09,7.69,6.84,-1.39,0.19,0.53,-1.21,-22.13,14.44,63.38,309.75,49.94,-91.69,0.63,0.65,-0.3,0.3
22672.0,-2.26,8.45,-2.52,0.22,-0.75,-0.25,27.38,-1.25,-3.56,16.44,-14.69,-103.88,0.61,0.78,0.09,-0.09,7.83,5.79,-0.7,0.12,-0.06,-0.98,-23.81,17.0,63.69,306.44,53.63,-89.13,0.63,0.63,-0.32,0.32
22728.0,-3.19,8.17,-2.83,-0.71,-0.98,-0.36,13.81,10.94,-10.75,16.19,-14.56,-105.06,0.61,0.79,0.1,-0.09,7.73,5.84,0.28,-0.42,0.41,0.0,-18.19,20.06,56.13,303.94,56.31,-86.94,0.63,0.61,-0.33,0.34
22787.0,-2.5,8.44,-2.6,0.02,-0.66,0.01,15.63,6.75,-6.44,16.5,-14.94,-106.0,0.6,0.79,0.1,-0.09,8.67,5.77,0.8,0.21,0.83,0.32,-19.88,9.13,55.44,301.06,59.56,-84.38,0.63,0.6,-0.35,0.36
22840.0,-2.44,9.02,-2.28,0.09,-0.03,0.48,11.69,2.38,-2.69,16.25,-14.94,-106.94,0.59,0.79,0.1,-0.08,8.47,4.47,0.88,-0.17,-0.08,0.17,-28.13,16.63,52.63,299.19,61.94,-81.06,0.63,0.58,-0.36,0.37
22895.0,-2.65,8.58,-3.13,-0.7,-0.48,-0.73,16.06,13.31,-3.0,16.0,-14.94,-107.88,0.59,0.8,0.11,-0.08,8.78,4.35,0.5,-0.26,0.11,-0.44,-19.5,5.13,55.81,296.88,65.0,-77.63,0.63,0.56,-0.38,0.39
22949.0,-2.56,8.97,-3.88,0.0,0.01,-0.84,13.19,7.5,-2.31,16.06,-15.06,-108.69,0.58,0.8,0.11,-0.08,9.64,4.4,0.5,0.58,0.78,-0.49,-13.38,6.0,52.31,294.75,67.44,-74.63,0.63,0.54,-0.39,0.4
23005.0,-2.24,8.8,-3.65,-0.16,-0.32,-0.52,9.13,12.0,-1.38,15.63,-14.94,-109.5,0.58,0.81,0.11,-0.08,8.91,3.97,0.93,-0.27,0.75,-0.15,-11.63,4.69,52.25,292.25,70.19,-70.56,0.62,0.53,-0.4,0.42
23058.0,-3.42,9.46,-3.51,-0.95,0.57,-0.19,13.63,25.25,3.44,14.31,-14.63,-110.5,0.57,0.81,0.12,-0.07,10.07,3.2,1.79,0.73,0.47,0.61,-10.94,8.75,48.25,290.13,72.31,-66.44,0.61,0.52,-0.42,0.43
23111.0,-1.81,7.72,-3.62,0.59,-1.13,-0.2,11.5,9.75,4.06,13.56,-14.19,-111.06,0.57,0.81,0.12,-0.07,9.06,2.38,0.97,-0.37,0.04,-0.29,-11.44,1.38,46.06,288.31,74.25,-61.56,0.61,0.5,-0.43,0.44
23166.0,-1.87,8.34,-3.35,0.21,-0.1,0.16,17.0,12.56,0.0,12.63,-13.81,-112.31,0.56,0.82,0.12,-0.06,9.16,1.77,0.93,-0.06,-0.29,0.08,-7.25,1.69,35.19,286.5,75.81,-55.06,0.61,0.49,-0.44,0.45
23220.0,-2.03,8.24,-4.13,0.29,-0.52,-0.4,11.31,4.44,-1.75,12.63,-13.75,-113.0,0.55,0.82,0.12,-0.06,9.94,2.08,0.68,0.38,0.36,-0.68,-8.19,2.88,23.13,285.38,77.0,-51.44,0.6,0.48,-0.44,0.46
23274.0,-1.82,8.82,-4.57,0.48,-0.28,-1.15,-1.25,0.63,0.75,12.56,-13.75,-113.25,0.55,0.82,0.13,-0.06,9.77,1.9,0.52,0.27,0.43,-0.52,-7.06,1.88,18.31,284.69,77.75,-47.75,0.6,0.48,-0.45,0.46
23329.0,-2.95,8.59,-4.61,-0.64,-0.15,-0.84,-2.44,5.38,-1.0,12.06,-13.63,-113.25,0.55,0.82,0.13,-0.06,9.48,2.64,1.58,-0.1,1.17,0.21,-2.5,6.56,9.31,284.31,78.13,-46.88,0.6,0.48,-0.45,0.46
23388.0,-2.09,8.67,-3.44,0.18,-0.09,0.3,-2.25,-3.5,6.19,11.81,-13.44,-113.06,0.55,0.82,0.13,-0.06,9.26,1.72,2.04,-0.4,0.2,0.24,-5.75,-0.5,6.19,284.0,78.44,-45.0,0.6,0.47,-0.45,0.46
23441.0,-1.85,8.55,-4.59,0.39,-0.22,-0.85,1.31,4.94,4.63,11.5,-13.19,-113.06,0.55,0.82,0.12,-0.06,9.32,1.26,0.76,-0.28,-0.06,-0.63,-7.0,2.31,5.56,284.06,78.56,-43.5,0.6,0.47,-0.46,0.46
23496.0,-1.58,8.81,-3.91,0.45,-0.12,-0.66,-2.94,-6.63,3.44,11.5,-13.0,-113.0,0.55,0.82,0.12,-0.06,9.8,0.87,0.71,0.17,-0.43,-0.66,-1.0,-3.69,-0.13,284.06,78.81,-43.44,0.6,0.47,-0.46,0.46
23549.0,-1.65,8.42,-3.63,0.6,-0.39,0.0,-11.31,-16.31,1.44,12.38,-13.25,-112.38,0.56,0.82,0.12,-0.06,9.76,1.31,1.36,0.15,-0.04,0.0,0.56,-2.5,-10.0,284.5,78.56,-44.81,0.6,0.47,-0.46,0.46
23604.0,-2.13,8.41,-3.63,0.15,-0.44,-0.02,-12.63,-18.94,0.69,13.38,-13.56,-111.56,0.56,0.82,0.11,-0.07,9.63,1.6,1.63,0.04,0.07,0.3,4.69,-6.19,-27.56,285.31,78.06,-49.06,0.6,0.48,-0.45,0.46
23659.0,-2.07,8.67,-3.96,0.26,-0.22,-0.57,-10.31,-16.5,0.94,14.19,-13.75,-110.81,0.57,0.81,0.11,-0.07,10.51,2.09,1.01,0.96,0.24,-0.21,12.25,-13.13,-45.06,287.19,76.56,-58.06,0.6,0.49,-0.44,0.44
23712.0,-1.82,8.27,-3.86,0.56,-0.66,-0.6,-14.88,-8.81,-1.69,15.0,-14.06,-110.0,0.57,0.81,0.11,-0.08,9.27,2.4,0.7,-0.16,-0.02,-0.34,20.44,-16.5,-65.75,289.5,74.31,-66.56,0.61,0.51,-0.43,0.43
23767.0,-2.52,8.86,-3.68,-0.47,-0.17,-0.38,-14.81,-3.5,-2.88,15.25,-14.31,-109.25,0.58,0.81,0.11,-0.08,9.76,3.36,0.79,0.22,0.32,-0.15,26.81,-17.06,-78.0,292.81,70.5,-75.69,0.61,0.54,-0.41,0.41
23823.0,-3.15,8.8,-2.84,-0.67,-0.19,0.15,-14.63,-8.81,-2.81,15.75,-14.63,-108.38,0.58,0.8,0.11,-0.08,9.23,4.55,0.75,0.21,0.73,0.16,23.38,-19.38,-82.38,296.06,66.75,-81.06,0.62,0.56,-0.39,0.39
23878.0,-2.93,8.81,-3.05,-0.48,-0.16,-0.23,-12.88,-9.94,5.75,16.19,-14.75,-107.5,0.59,0.8,0.1,-0.08,8.91,4.9,0.5,0.06,0.47,-0.03,18.31,-22.5,-80.69,300.31,62.19,-85.81,0.62,0.59,-0.37,0.36
23934.0,-2.41,8.81,-2.92,0.26,-0.16,-0.47,-12.25,-17.25,4.44,16.81,-14.81,-106.63,0.59,0.79,0.1,-0.09,8.77,5.1,-0.23,0.43,-0.04,-0.33,15.13,-23.06,-83.5,304.19,58.25,-88.88,0.63,0.61,-0.35,0.33
23993.0,-1.99,8.77,-3.44,0.52,-0.36,-0.9,-23.44,-15.69,5.44,17.19,-14.81,-105.25,0.6,0.79,0.09,-0.09,8.0,5.84,-1.13,0.11,0.02,-0.96,20.06,-21.56,-82.19,308.81,53.5,-91.63,0.63,0.63,-0.33,0.3
24048.0,-1.85,8.61,-2.86,0.66,-0.58,-0.6,-26.38,-18.75,2.88,17.69,-14.88,-103.81,0.61,0.78,0.09,-0.1,7.32,5.97,-0.93,-0.13,-0.38,-0.54,23.0,-16.88,-82.5,313.25,48.69,-93.75,0.63,0.65,-0.31,0.27
24104.0,-2.2,9.12,-2.39,-0.66,-0.26,-0.08,-30.06,-5.38,9.94,17.38,-14.56,-101.94,0.62,0.77,0.08,-0.1,6.57,6.74,-0.71,-0.34,-0.17,-0.06,23.25,-10.94,-76.63,316.69,44.88,-95.25,0.64,0.67,-0.29,0.25
24160.0,-1.98,8.62,-1.57,0.42,-0.72,0.14,-27.13,-15.69,12.06,17.13,-14.19,-100.38,0.64,0.76,0.08,-0.1,5.78,6.69,-0.45,-0.65,-0.65,0.36,22.0,-5.88,-80.06,319.94,41.0,-96.38,0.64,0.69,-0.26,0.23
24213.0,-1.89,9.05,-2.0,0.37,-0.35,-0.49,-25.75,-3.06,20.0,16.25,-13.38,-99.06,0.64,0.76,0.07,-0.09,5.84,7.07,-1.24,-0.28,-0.44,-0.23,27.38,-6.44,-72.75,323.75,36.69,-97.75,0.63,0.7,-0.24,0.21
24266.0,-2.22,9.05,-1.3,0.02,-0.53,0.12,-27.13,-4.75,22.25,14.81,-12.19,-97.38,0.66,0.75,0.06,-0.09,4.91,7.74,-1.25,-0.42,-0.38,0.0,21.88,-0.44,-80.81,326.81,32.94,-98.75,0.63,0.72,-0.22,0.19
24322.0,-1.92,9.17,-1.59,-0.04,-0.39,-0.56,-24.69,5.56,28.25,13.44,-11.0,-96.06,0.66,0.74,0.06,-0.08,4.62,8.11,-1.69,-0.45,0.13,-0.22,15.75,1.44,-78.38,330.75,28.44,-99.5,0.63,0.73,-0.19,0.16
24376.0,-1.32,9.11,-0.52,0.29,-0.5,0.14,-25.31,-3.5,29.19,11.31,-9.31,-94.69,0.67,0.73,0.05,-0.07,3.89,8.84,-0.77,-0.18,0.05,0.68,4.31,11.31,-81.19,334.06,24.56,-99.38,0.64,0.74,-0.16,0.15
24430.0,-1.39,9.41,-0.47,-0.07,-0.28,0.13,-21.44,1.44,33.5,9.38,-7.69,-93.56,0.68,0.73,0.04,-0.06,3.68,8.81,-0.92,-0.15,-0.24,0.42,-0.88,5.25,-75.69,338.0,20.25,-99.0,0.64,0.75,-0.13,0.12
24487.0,-0.52,8.93,-0.83,0.76,-0.93,-0.29,-14.81,-4.38,33.19,7.38,-5.75,-92.5,0.69,0.72,0.03,-0.04,3.07,8.37,-1.54,0.22,-0.9,-0.09,5.69,11.31,-68.56,340.94,16.88,-98.81,0.64,0.75,-0.09,0.1
24543.0,0.53,9.4,-0.72,1.24,-0.36,-0.3,-13.19,-2.81,29.44,5.56,-3.81,-92.31,0.69,0.72,0.01,-0.03,3.11,8.67,-0.69,0.85,-0.75,0.76,2.5,7.31,-58.81,344.13,13.25,-98.75,0.65,0.75,-0.07,0.09
24598.0,0.75,9.14,-0.17,1.21,-0.64,0.12,-10.81,-10.88,20.06,4.75,-2.69,-91.69,0.7,0.72,0.0,-0.03,2.66,8.68,-1.34,0.78,-0.83,0.11,5.38,13.19,-43.5,345.81,11.0,-98.75,0.65,0.76,-0.05,0.08
24650.0,0.18,8.93,0.19,0.52,-0.86,0.4,-9.5,-7.5,12.38,4.31,-1.94,-91.19,0.7,0.71,0.0,-0.03,1.95,9.25,-0.85,0.32,-0.48,0.62,2.81,8.94,-32.69,347.38,9.06,-98.69,0.65,0.76,-0.04,0.07
24705.0,0.97,9.19,0.06,1.2,-0.57,-0.03,-3.19,-10.56,4.81,4.5,-1.56,-90.88,0.7,0.71,-0.01,-0.03,2.34,9.0,-0.65,0.97,-0.59,0.81,-1.13,-13.44,-12.06,348.81,8.06,-98.69,0.65,0.76,-0.03,0.06
24759.0,0.8,9.38,0.05,1.08,-0.41,0.2,1.94,-3.0,-3.56,4.81,-1.63,-90.88,0.7,0.71,-0.01,-0.03,2.26,9.73,-1.05,0.93,0.12,0.42,-1.38,-3.31,-1.63,349.31,7.81,-98.75,0.65,0.76,-0.03,0.06
24809.0,-1.45,9.23,-1.25,-1.13,-0.56,-1.08,1.06,5.44,-3.13,4.88,-1.81,-91.0,0.7,0.71,-0.01,-0.03,0.76,9.36,-1.98,-0.57,-0.23,-0.52,3.25,7.69,0.19,349.38,7.81,-98.63,0.65,0.76,-0.03,0.06
24860.0,0.4,9.71,-0.29,0.73,-0.08,-0.13,-1.69,-13.5,0.06,5.38,-1.88,-90.94,0.7,0.71,-0.01,-0.03,2.1,9.6,-1.44,0.82,0.0,0.02,-3.63,-0.81,-9.0,349.88,7.44,-98.63,0.65,0.76,-0.03,0.06
24910.0,-0.11,9.43,-0.62,0.22,-0.36,-0.48,-3.38,-8.0,-2.44,5.75,-1.94,-90.75,0.7,0.71,-0.01,-0.04,1.39,9.3,-1.57,0.17,-0.31,-0.13,-3.75,-8.88,-6.63,350.31,7.13,-98.5,0.65,0.76,-0.03,0.05
24962.0,-0.48,9.07,-0.1,-0.13,-0.72,0.02,-3.13,-4.13,-2.69,6.19,-2.0,-90.75,0.7,0.71,-0.01,-0.04,1.3,9.37,-1.12,0.14,-0.25,0.31,-0.94,-15.31,-4.63,351.13,6.81,-98.5,0.65,0.76,-0.03,0.05
25013.0,0.03,9.33,-0.09,0.41,-0.46,0.02,-0.56,3.0,-3.69,6.44,-2.19,-90.63,0.7,0.71,-0.01,-0.04,2.06,9.5,-1.21,0.96,-0.13,0.23,1.31,-0.88,-6.38,351.94,6.44,-98.5,0.65,0.76,-0.03,0.05
25063.0,0.56,9.48,-0.61,0.98,-0.31,-0.49,1.0,0.94,-7.5,6.56,-2.38,-90.69,0.7,0.71,-0.01,-0.04,1.5,9.33,-1.72,0.41,-0.3,-0.29,0.31,4.88,-2.75,351.88,6.38,-98.44,0.65,0.76,-0.03,0.05
25113.0,-0.2,9.45,-0.25,0.28,-0.33,-0.13,-0.5,-8.88,-9.19,7.06,-2.81,-90.69,0.7,0.71,-0.01,-0.04,1.41,9.44,-1.15,0.31,-0.19,0.27,-2.63,-13.06,2.81,352.13,6.38,-98.44,0.65,0.76,-0.03,0.04
25164.0,0.22,9.64,0.7,0.78,-0.14,0.83,3.25,-5.25,-11.69,7.94,-3.31,-90.75,0.7,0.71,-0.01,-0.05,1.73,9.78,-0.59,0.6,0.14,0.84,-2.19,-13.63,8.25,352.38,6.56,-98.44,0.65,0.76,-0.04,0.04
25214.0,-0.74,9.06,-0.33,-0.07,-0.71,-0.15,6.19,3.25,-11.69,8.44,-3.88,-90.94,0.7,0.71,0.0,-0.05,0.74,9.31,-1.18,-0.47,-0.3,0.25,2.06,-14.63,16.69,352.31,7.13,-98.5,0.65,0.76,-0.05,0.04
25267.0,-0.31,9.16,-0.2,0.44,-0.6,0.04,10.38,-0.63,-11.63,9.13,-4.44,-91.5,0.7,0.72,0.0,-0.06,1.84,9.22,-0.52,0.26,-0.36,1.03,1.5,-12.5,25.06,351.94,8.31,-98.75,0.65,0.76,-0.06,0.05
25318.0,-0.18,8.74,-0.29,1.95,-0.26,0.1,9.13,-0.38,-15.5,10.0,-5.19,-92.06,0.69,0.72,0.0,-0.06,2.39,8.92,-2.02,0.7,-0.61,-0.49,6.31,-12.69,37.38,350.63,9.88,-99.06,0.65,0.76,-0.07,0.05
25371.0,-2.96,8.61,-0.57,-1.95,-1.12,-0.11,1.38,27.63,-14.63,9.69,-5.88,-92.69,0.69,0.72,0.01,-0.06,0.93,9.49,-1.03,-1.08,0.01,0.48,-1.81,3.5,45.88,348.81,11.88,-99.06,0.65,0.76,-0.09,0.06
25424.0,-0.67,9.57,-1.38,0.43,-0.16,-0.94,5.94,24.31,-13.69,9.56,-6.5,-92.56,0.69,0.72,0.02,-0.06,3.01,9.02,-1.68,0.71,-0.44,0.05,11.06,-9.5,48.0,346.25,14.56,-99.63,0.64,0.76,-0.11,0.08
25480.0,0.07,9.3,-0.73,1.36,-0.4,-0.2,14.69,-8.0,-19.5,10.13,-7.56,-93.13,0.68,0.73,0.03,-0.06,4.79,8.31,-1.61,1.88,-0.9,0.0,5.13,18.19,56.56,342.75,17.25,-99.88,0.64,0.75,-0.12,0.1
25534.0,-2.39,8.61,-1.12,-0.92,-1.05,-0.42,19.75,31.38,-23.56,10.31,-8.81,-94.31,0.68,0.73,0.05,-0.06,2.9,9.03,-1.12,-0.71,-0.15,0.59,-0.56,-1.56,80.0,337.75,21.38,-100.0,0.64,0.75,-0.14,0.12
25591.0,-1.6,9.44,-1.76,0.1,-0.17,-0.87,17.56,-11.06,-22.81,11.81,-10.0,-95.25,0.67,0.74,0.05,-0.07,4.41,8.49,-1.75,0.27,-0.24,-0.13,-6.38,-16.19,73.31,334.13,25.63,-100.5,0.63,0.74,-0.17,0.14
25651.0,-1.63,8.53,-1.0,0.32,-1.02,0.01,15.19,-1.69,-25.19,14.13,-11.5,-96.06,0.66,0.74,0.06,-0.08,3.98,8.01,-0.7,-0.79,-0.42,0.76,-10.56,21.31,71.06,330.25,29.13,-99.88,0.63,0.73,-0.19,0.17
25706.0,-2.27,9.14,-0.9,-0.02,-0.4,0.15,17.75,-2.69,-22.69,15.75,-12.81,-97.06,0.66,0.75,0.07,-0.09,5.87,8.12,-0.98,0.61,-0.03,0.4,-12.25,9.56,64.44,326.88,32.38,-99.63,0.63,0.72,-0.22,0.19
25760.0,-1.17,8.64,-1.55,1.18,-0.78,-0.25,16.0,-9.31,-22.38,17.44,-13.94,-97.81,0.65,0.75,0.07,-0.1,5.21,7.27,-1.28,-1.17,-1.32,-0.18,-14.44,14.06,62.75,323.31,36.0,-98.25,0.63,0.71,-0.23,0.21
